gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,description
KCNJ15,1912.2781433002299,1.8507626377858115,0.4285573681444312,4.00569363086108e-7,4.574383731557713e-6,potassium inwardly rectifying channel subfamily J member 15 [Source:HGNC Symbol;Acc:HGNC:6261]
RUFY4,52.237099861897306,1.8480045154602145,0.26055571010700057,1.305548374237835e-13,7.275293848937858e-12,RUN and FYVE domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24804]
ZNFX1,10884.586239594939,1.8447412398997605,0.31078471084676373,1.219459222481605e-10,3.2124436017691557e-9,zinc finger NFX1-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29271]
ANKMY2,292.0857946957814,1.8402170755857987,0.2591946173363763,9.180119895830579e-14,5.347073854903127e-12,ankyrin repeat and MYND domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25370]
GRINA,3114.734486159376,1.837564017114714,0.253367992981852,3.0349202572797e-14,1.998736403530057e-12,glutamate ionotropic receptor NMDA type subunit associated protein 1 [Source:HGNC Symbol;Acc:HGNC:4589]
CYSTM1,1348.4364658122333,1.8363482149941637,0.33991405033205174,2.5082064998638085e-9,4.919225302863182e-8,cysteine rich transmembrane module containing 1 [Source:HGNC Symbol;Acc:HGNC:30239]
SPOCK1,98.95646943295482,1.8360043813402265,0.3107953580633719,2.321496712252243e-10,5.8369779591574295e-9,"SPARC (osteonectin), cwcv and kazal like domains proteoglycan 1 [Source:HGNC Symbol;Acc:HGNC:11251]"
LITAF,7259.393254187894,1.8346683286698,0.28027953362093466,2.5012711764259747e-12,9.894960479847602e-11,lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]
PYGL,9037.06541822151,1.833548766531438,0.5243289650559647,8.742056804505027e-6,7.201789653235093e-5,glycogen phosphorylase L [Source:HGNC Symbol;Acc:HGNC:9725]
P2RY13,4417.83342990259,1.8331953332293427,0.274276683546554,7.965247729216985e-13,3.57849559803698e-11,purinergic receptor P2Y13 [Source:HGNC Symbol;Acc:HGNC:4537]
HCK,5612.141468874206,1.8278755546506082,0.27120859959748633,7.18630665766477e-13,3.2704897131376596e-11,"HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]"
ARHGAP18,1115.7893326907272,1.8276505103403389,0.18508120902294303,2.892990089534957e-24,1.3971936719916535e-21,Rho GTPase activating protein 18 [Source:HGNC Symbol;Acc:HGNC:21035]
TRIB1,1681.7496333644483,1.826597485445836,0.4675843833791085,2.9112596970130034e-6,2.6887977010420495e-5,tribbles pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:16891]
TAP1,7567.814442996058,1.822188350509503,0.28124103475889245,5.580552044017185e-12,2.0405103704165044e-10,"transporter 1, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:43]"
LACTB,787.4109390472528,1.8176942427608653,0.23486486216463648,7.182289370459038e-16,6.354955426945855e-14,lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]
TNFAIP6,862.4905868023991,1.8163915966439772,0.5089919616430382,6.193369939432024e-6,5.259146591059091e-5,TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]
PRUNE2,148.92726808330764,1.8137203251144352,0.2907826881959021,2.6655206070038332e-11,8.130539304153008e-10,prune homolog 2 with BCH domain [Source:HGNC Symbol;Acc:HGNC:25209]
KPTN,96.20053956990954,1.812338660728264,0.34769550111125197,1.1862580892995637e-8,1.9526695576419815e-7,"kaptin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:6404]"
HELB,1620.1451424279276,1.8113170128377873,0.28302694880210194,6.767312625540609e-12,2.42098520501979e-10,DNA helicase B [Source:HGNC Symbol;Acc:HGNC:17196]
MYOF,432.5122348481118,1.8086792542221632,0.368920185612666,1.8402677202289384e-8,2.882505830428868e-7,myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]
CYBB,4591.035832920763,1.8082375615211668,0.20841196098195078,1.9827422507665736e-19,3.962407832523337e-17,cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578]
NMI,1521.2534272426008,1.8026564387834512,0.34226559445112437,4.610664116422979e-9,8.416095712355708e-8,N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]
PTK2B,3098.6790551683553,1.801721070023651,0.20527913933679007,1.4283942427776888e-19,2.95652101214932e-17,protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612]
DPYD,1211.485890842034,1.8014792219221987,0.1464908810484773,4.8263359971642604e-36,1.3985515135782735e-32,dihydropyrimidine dehydrogenase [Source:HGNC Symbol;Acc:HGNC:3012]
SPATA2L,175.01123816246323,1.8005170461727145,0.33289798892357,3.2437467073394614e-9,6.147685866735475e-8,spermatogenesis associated 2 like [Source:HGNC Symbol;Acc:HGNC:28393]
CXCL10,71.56349996666366,1.8000277513342013,0.3945234481618496,2.869799440128967e-7,3.3873569562662785e-6,C-X-C motif chemokine ligand 10 [Source:HGNC Symbol;Acc:HGNC:10637]
TMEM165,1150.9348926063753,1.7973060331228852,0.25242759704404033,4.3764894344919665e-14,2.7127213387805553e-12,transmembrane protein 165 [Source:HGNC Symbol;Acc:HGNC:30760]
IL1R1,1038.679470216776,1.7938849560342713,0.33787131077204996,3.788143101565974e-9,7.104913703924143e-8,interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993]
MAD2L2,123.90303127571113,1.7928860997190226,0.21345594761916498,4.356932033612409e-18,6.47451271815403e-16,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]
MTHFS,134.54512238450346,1.7912545080744806,0.3305251517506911,2.8342460416614286e-9,5.466180677021234e-8,methenyltetrahydrofolate synthetase [Source:HGNC Symbol;Acc:HGNC:7437]
ARHGEF10L,326.3869551425649,1.784180885992218,0.2479985914636328,3.5023217049783384e-14,2.2679000492963085e-12,Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]
TRIM26,1203.229468711645,1.779215185910655,0.2928761264188638,7.112661579061568e-11,1.972317233562264e-9,tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]
ATXN7,4159.896406955499,1.7784992003670705,0.2636341867961809,8.710879422966829e-13,3.839079976867244e-11,ataxin 7 [Source:HGNC Symbol;Acc:HGNC:10560]
LYN,11310.156167416422,1.773831816805056,0.21555572624277175,1.2476295520663421e-17,1.6248622626967383e-15,"LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]"
EPAS1,497.42612192160965,1.7734172141570614,0.3257920441697901,3.0306571219633003e-9,5.7872070347078446e-8,endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]
CD300A,3191.121396975621,1.7709620609425276,0.2787667925189436,7.704833629557554e-12,2.7144901702188945e-10,CD300a molecule [Source:HGNC Symbol;Acc:HGNC:19319]
ERO1A,2176.11897313512,1.7703572398158332,0.2478290740215673,4.1398969229396764e-14,2.60791006705401e-12,endoplasmic reticulum oxidoreductase 1 alpha [Source:HGNC Symbol;Acc:HGNC:13280]
ROCK2,1601.7608119478032,1.7695863685403355,0.19553705799889104,1.227404756122601e-20,3.2333746655038794e-18,Rho associated coiled-coil containing protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:10252]
SCLT1,580.8251039407913,1.762971492516215,0.29085754543500186,5.848982364890728e-11,1.657593021795805e-9,sodium channel and clathrin linker 1 [Source:HGNC Symbol;Acc:HGNC:26406]
MARCHF1,2222.5908773356323,1.7592021459147584,0.22666103595205428,5.696559607295668e-16,5.240382730806673e-14,membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]
SEC24D,507.6441604506138,1.7584242198190094,0.3044850988503173,2.564670127704414e-10,6.379204173867352e-9,"SEC24 homolog D, COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10706]"
NCOA7,2062.6494055058643,1.7569574905978715,0.4985414561838751,5.966948612966745e-6,5.100508950803653e-5,nuclear receptor coactivator 7 [Source:HGNC Symbol;Acc:HGNC:21081]
TFDP3,98.16018156483194,1.7566413495260413,0.3161733637070302,1.1846304846641747e-9,2.5011023584230327e-8,transcription factor Dp family member 3 [Source:HGNC Symbol;Acc:HGNC:24603]
BLZF1,319.4244067618802,1.7528873073068783,0.2260186369123434,5.442778245705289e-16,5.087680858545968e-14,basic leucine zipper nuclear factor 1 [Source:HGNC Symbol;Acc:HGNC:1065]
SELL,18271.65782436952,1.751292556984034,0.28849721007884777,5.1739155062434175e-11,1.4771146461297403e-9,selectin L [Source:HGNC Symbol;Acc:HGNC:10720]
TRIM38,2049.630122209912,1.7488836506958254,0.32006026865321985,2.1954023496651064e-9,4.3573473690014126e-8,tripartite motif containing 38 [Source:HGNC Symbol;Acc:HGNC:10059]
PLEKHA4,69.12221789601388,1.7457681166930639,0.363549961019199,9.555008736992843e-8,1.2628488634600663e-6,pleckstrin homology domain containing A4 [Source:HGNC Symbol;Acc:HGNC:14339]
GALNT3,531.5575055975806,1.743153972399776,0.19680346068211657,7.43729329091582e-20,1.596401232129727e-17,polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]
SCARF1,154.54254907917348,1.7427972484318266,0.26236848654056566,1.2408672550844478e-12,5.307340351912853e-11,scavenger receptor class F member 1 [Source:HGNC Symbol;Acc:HGNC:16820]
TLR2,9340.422013803178,1.7425328604839572,0.2898652653803044,6.797670105179149e-11,1.8985974503405185e-9,toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]
CARS1,551.3926753511972,1.7418777372526097,0.24175700295429614,4.979832826651826e-14,3.0540339837947785e-12,cysteinyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:1493]
DNAAF11,63.945459071601434,1.7385298463142158,0.5052689024522109,2.4542302016148604e-5,1.7868707454094126e-4,dynein axonemal assembly factor 11 [Source:HGNC Symbol;Acc:HGNC:16725]
MSR1,97.37603920107043,1.7369499907343962,0.25362963199063326,5.989872751725817e-13,2.810875103856435e-11,macrophage scavenger receptor 1 [Source:HGNC Symbol;Acc:HGNC:7376]
GPR149,182.70419557426564,1.7353684036036434,0.2930330383853398,1.7167430088426844e-10,4.382988593721487e-9,G protein-coupled receptor 149 [Source:HGNC Symbol;Acc:HGNC:23627]
BAZ2B,1459.6546348931474,1.7327713694046654,0.22377134694818102,6.121951777372943e-16,5.587365594608644e-14,bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]
NIBAN2,232.16110817369895,1.7304993972503329,0.3231742906732376,3.894928980081158e-9,7.269906893417182e-8,niban apoptosis regulator 2 [Source:HGNC Symbol;Acc:HGNC:25282]
LGALS12,53.463683848570774,1.7266261815815276,0.3967270797206908,4.979514270456183e-7,5.5551058622577105e-6,galectin 12 [Source:HGNC Symbol;Acc:HGNC:15788]
HSH2D,2145.7231902776152,1.7265366138371567,0.4674103998948787,7.040811739345393e-6,5.892422301137361e-5,hematopoietic SH2 domain containing [Source:HGNC Symbol;Acc:HGNC:24920]
IRF5,968.71264296373,1.725088939725839,0.3483600172404683,2.4648426489705617e-8,3.759209361081287e-7,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
CNIH4,516.360519951267,1.7244147285018199,0.23600841346542523,2.190160159995344e-14,1.4845699657605866e-12,cornichon family AMPA receptor auxiliary protein 4 [Source:HGNC Symbol;Acc:HGNC:25013]
CSF1,491.8400856095795,1.7239344316697602,0.4186414965625754,1.6610231614643264e-6,1.6343734689756375e-5,colony stimulating factor 1 [Source:HGNC Symbol;Acc:HGNC:2432]
MYD88,2935.650309063007,1.72181968467135,0.23281210293794793,8.420907784287607e-15,6.216989944438066e-13,MYD88 innate immune signal transduction adaptor [Source:HGNC Symbol;Acc:HGNC:7562]
CYP3A5,66.79323923112291,1.7210948591334463,0.2716760706833551,1.9527115774361403e-11,6.252453009409477e-10,cytochrome P450 family 3 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:2638]
RSPH9,39.16423357719274,1.720540517639798,0.3973935436871515,8.258779178251931e-7,8.678831319593665e-6,radial spoke head component 9 [Source:HGNC Symbol;Acc:HGNC:21057]
STK38L,1106.6341146798686,1.7199927063488014,0.21682251256251928,1.165021652615499e-16,1.2984390361025239e-14,serine/threonine kinase 38 like [Source:HGNC Symbol;Acc:HGNC:17848]
TGFBI,1142.9946991370018,1.7188394810333598,0.30226109670944584,5.354526222481604e-10,1.2217384536374857e-8,transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]
EFHC2,103.38626530271613,1.7181424012538233,0.45463605504680255,6.156090362659356e-6,5.250569786135732e-5,EF-hand domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26233]
DMXL2,4538.683983084316,1.7122675177291196,0.22237772405023376,3.6154539064409075e-16,3.551417477081064e-14,Dmx like 2 [Source:HGNC Symbol;Acc:HGNC:2938]
MOCOS,75.05257830356585,1.7122330373321608,0.5322058903763834,4.151685410830573e-5,2.8457827082754096e-4,molybdenum cofactor sulfurase [Source:HGNC Symbol;Acc:HGNC:18234]
CASP10,1405.750307490484,1.709837263202505,0.3331342097839775,1.6466226708194512e-8,2.607377510583096e-7,caspase 10 [Source:HGNC Symbol;Acc:HGNC:1500]
ENPP7,41.52925681319309,1.7082351537861624,0.31704993958293815,4.579261897313795e-9,8.385185568999083e-8,ectonucleotide pyrophosphatase/phosphodiesterase 7 [Source:HGNC Symbol;Acc:HGNC:23764]
CREB5,4668.705487025017,1.70613865216802,0.3155353521433819,2.2155175517860697e-9,4.3822634714594426e-8,cAMP responsive element binding protein 5 [Source:HGNC Symbol;Acc:HGNC:16844]
ATP11A,4100.299077844622,1.7040347563078022,0.26831817706530436,1.3711848748990573e-11,4.580231667133998e-10,ATPase phospholipid transporting 11A [Source:HGNC Symbol;Acc:HGNC:13552]
MEFV,6130.860641237353,1.7025764556077991,0.3199569716988714,5.1127021626570076e-9,9.202069994931269e-8,"MEFV innate immuity regulator, pyrin [Source:HGNC Symbol;Acc:HGNC:6998]"
CHD1,4906.143733490474,1.6966600727864531,0.25675981816554255,2.145878124698659e-12,8.666506391422355e-11,chromodomain helicase DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1915]
GADD45A,824.1707025650564,1.6940797234131681,0.3651551404010852,1.6814387319182783e-7,2.106164590022278e-6,growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]
CDKN2D,669.3687751976486,1.6925963912010475,0.21927494243823895,7.910426771912409e-16,6.893966670168176e-14,cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]
TMX1,794.8074670828801,1.6885257839861167,0.2175009096039703,3.8572149351444215e-16,3.7570570011142007e-14,thioredoxin related transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:15487]
SHROOM4,189.38886205564498,1.6882407939369835,0.5059317348897396,1.7157438928960468e-5,1.3088124329055026e-4,shroom family member 4 [Source:HGNC Symbol;Acc:HGNC:29215]
LMO2,1989.0135419331702,1.684130455541032,0.3165198103893257,4.206732850572049e-9,7.78917579408636e-8,LIM domain only 2 [Source:HGNC Symbol;Acc:HGNC:6642]
TMEM255A,248.59267784586618,1.6817928122900632,0.4255594911939035,2.055630107062806e-6,1.9789708115419423e-5,transmembrane protein 255A [Source:HGNC Symbol;Acc:HGNC:26086]
PGS1,1373.531350104093,1.677148868341819,0.23641608877111686,1.0349072975354308e-13,5.938421032541178e-12,phosphatidylglycerophosphate synthase 1 [Source:HGNC Symbol;Acc:HGNC:30029]
STAMBPL1,1289.277025786705,1.676482855500732,0.27251680717992965,5.076991715997144e-11,1.4566190836664083e-9,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]
ARL11,157.52543561017495,1.6753480079300707,0.2671886586413514,2.2582163731002988e-11,7.05525228587751e-10,ADP ribosylation factor like GTPase 11 [Source:HGNC Symbol;Acc:HGNC:24046]
ALOX5AP,4803.225630794943,1.6732114434680445,0.3770207458237421,2.4955752735669123e-7,2.9913353666922527e-6,arachidonate 5-lipoxygenase activating protein [Source:HGNC Symbol;Acc:HGNC:436]
DRAM1,882.1416892490018,1.672649397282458,0.2820513999037619,1.5343887893438133e-10,3.9698884949294955e-9,DNA damage regulated autophagy modulator 1 [Source:HGNC Symbol;Acc:HGNC:25645]
PROS1,309.50262364404404,1.6725577454021112,0.7082703065049767,5.11630075279159e-4,0.00241069276526859,protein S [Source:HGNC Symbol;Acc:HGNC:9456]
CYTH4,5992.64762366643,1.6629758322613222,0.1997471441639854,5.760639738373295e-18,8.142875025303032e-16,cytohesin 4 [Source:HGNC Symbol;Acc:HGNC:9505]
SHFL,554.3355084057705,1.659981463878421,0.33253062104773723,3.2202355056210334e-8,4.822448287552118e-7,shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]
BCL3,1192.2809596693846,1.6588473132936388,0.29952137836070886,1.5118721495252756e-9,3.13490341415876e-8,BCL3 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:998]
HYCC2,1476.048764254836,1.6580577173740305,0.23731031358437754,1.7047709456009826e-13,9.320754731349524e-12,family with sequence similarity 126 member B [Source:HGNC Symbol;Acc:HGNC:28593]
TMEM140,3611.9467060037946,1.6577597454361852,0.317429250551487,9.295207078219246e-9,1.5728575947976539e-7,transmembrane protein 140 [Source:HGNC Symbol;Acc:HGNC:21870]
RENBP,127.0986555702873,1.6574769620083136,0.22263036137501194,7.892680011000913e-15,5.864362436378948e-13,renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]
ATP6V0D1,1015.3555414869312,1.6574220523802468,0.33212131531083294,2.751638085503617e-8,4.1855954132640974e-7,ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]
VAT1,750.2728873475497,1.655779748462614,0.2043645276722656,4.255547959976443e-17,4.982429939806763e-15,vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]
STING1,847.4340755605074,1.651306440501537,0.28445254610055326,3.1478029341698816e-10,7.649095138357043e-9,stimulator of interferon response cGAMP interactor 1 [Source:HGNC Symbol;Acc:HGNC:27962]
CHRNB2,111.92615509611666,1.6502778823800524,0.2603784971706395,1.540612387264767e-11,5.087532245238153e-10,cholinergic receptor nicotinic beta 2 subunit [Source:HGNC Symbol;Acc:HGNC:1962]
TANK,1948.530764866866,1.6452161507514238,0.3085071810822478,4.409390804867255e-9,8.138415417072668e-8,TRAF family member associated NFKB activator [Source:HGNC Symbol;Acc:HGNC:11562]
GCNT1,1075.2709740148655,1.6445391985572677,0.36238254124274744,2.193968271547839e-7,2.6572921876187047e-6,glucosaminyl (N-acetyl) transferase 1 [Source:HGNC Symbol;Acc:HGNC:4203]
PTEN,10544.573146018052,1.6394725695433843,0.23817614021420352,3.1876241754308823e-13,1.592575509371524e-11,phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]
TASL,364.55261806783074,1.6355187507916167,0.2939896133958464,1.381505783095201e-9,2.8956660997932145e-8,TLR adaptor interacting with endolysosomal SLC15A4 [Source:HGNC Symbol;Acc:HGNC:25667]
UBE2H,2046.7926899266681,1.6348588766906693,0.3456063474919446,1.0497491702853075e-7,1.3690159023665173e-6,ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]
FES,2895.6479521146066,1.6325422600152342,0.2748748888289976,1.2923742940184888e-10,3.3738537031460146e-9,"FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]"
MGST1,31.365470183818665,1.6300968959316235,0.30846592984141524,1.0237506935493546e-8,1.7158944564908435e-7,microsomal glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:7061]
SP110,3693.5577667840785,1.629442813656645,0.34878116760198685,1.4208475058215382e-7,1.803838273820093e-6,SP110 nuclear body protein [Source:HGNC Symbol;Acc:HGNC:5401]
L2HGDH,39.70431505874438,1.6174715350415867,0.4818112720805551,3.944433819400095e-5,2.723045408020638e-4,L-2-hydroxyglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:20499]
DOCK4,1238.3081493368886,1.6159656726019145,0.2524837786803344,8.531114702282294e-12,2.9964894095198203e-10,dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]
DSE,174.70114580317014,1.6150618597576498,0.4018145705167598,2.3793997415013794e-6,2.2349775043551448e-5,dermatan sulfate epimerase [Source:HGNC Symbol;Acc:HGNC:21144]
AP1AR,313.1869971269022,1.6129192452376975,0.3073134977788412,1.5578866602243e-8,2.4838327756065834e-7,adaptor related protein complex 1 associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28808]
XRN1,4264.138176805347,1.6127543780756943,0.3131135764875761,8.785589793501762e-9,1.5019730279716654e-7,5'-3' exoribonuclease 1 [Source:HGNC Symbol;Acc:HGNC:30654]
NANS,276.0507754557588,1.6091406518689535,0.21778354649062112,1.731606489772125e-14,1.2239071803770772e-12,N-acetylneuraminate synthase [Source:HGNC Symbol;Acc:HGNC:19237]
ITGAM,6474.659226039957,1.609135156235001,0.332761262265895,4.91721870664391e-8,6.976191190784525e-7,integrin subunit alpha M [Source:HGNC Symbol;Acc:HGNC:6149]
GTPBP2,1300.75997230127,1.6084688192449583,0.27283665521008316,2.4131568626969195e-10,6.054307618077921e-9,GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]
TGM2,72.48377817262268,1.6083389196713043,0.3225287649493936,3.608519924533061e-8,5.328626998663661e-7,transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]
IL15RA,79.92091750536086,1.6060003486128978,0.38832010626271735,1.497377134842271e-6,1.4949266468524343e-5,interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]
AZU1,160.96300936708045,1.605765880063269,0.23309780284663478,4.725619770547618e-13,2.263415651256919e-11,azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]
CST7,1054.7537793341273,1.6028308024266256,0.2886496009470513,1.2639583588989957e-9,2.6589004243191036e-8,cystatin F [Source:HGNC Symbol;Acc:HGNC:2479]
TIPARP,1403.8866981927479,1.6006757347542662,0.22864494958259393,1.8173394745378167e-13,9.874020035248707e-12,TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]
FLOT2,4692.018240910528,1.5981062081946533,0.27880255527860265,5.016520761896304e-10,1.1582966563972125e-8,flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]
TRIM22,9810.37609273082,1.5966243634507868,0.3058461716368908,1.0755275754203903e-8,1.7911551906174918e-7,tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]
LTF,379.97023479430084,1.5965085449618026,0.4711393574351543,2.613127172913633e-5,1.8895044953987474e-4,lactotransferrin [Source:HGNC Symbol;Acc:HGNC:6720]
FAM111B,1514.1062256058533,1.5947925284572286,0.32684466716710714,5.256430405993568e-8,7.421106557353404e-7,FAM111 trypsin like peptidase B [Source:HGNC Symbol;Acc:HGNC:24200]
AKR1C1,190.56359328741365,1.5941961297566045,0.30006789335522815,6.734008942126355e-9,1.1826348128513118e-7,aldo-keto reductase family 1 member C1 [Source:HGNC Symbol;Acc:HGNC:384]
TRANK1,10693.681829755422,1.5926127774520769,0.39423404293797054,1.6982846925819752e-6,1.6653822226495495e-5,tetratricopeptide repeat and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:29011]
CD93,5488.901361316594,1.5911322557307541,0.227713657482242,1.660757139215427e-13,9.166588571736197e-12,CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855]
USP25,2040.8579525603334,1.590985572367465,0.28853786480392496,1.982736687737492e-9,3.982998431120497e-8,ubiquitin specific peptidase 25 [Source:HGNC Symbol;Acc:HGNC:12624]
TLR1,4081.289105277095,1.5907800067068596,0.23942808871049662,1.9906070550883394e-12,8.153048189232842e-11,toll like receptor 1 [Source:HGNC Symbol;Acc:HGNC:11847]
TBX19,585.9096535731485,1.5901902666038115,0.25357230308040457,3.4840890897305905e-11,1.0381510704130404e-9,T-box transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11596]
TAP2,2332.724099909506,1.5901224164345438,0.25165175787026595,1.754300862913999e-11,5.696846464291481e-10,"transporter 2, ATP binding cassette subfamily B member [Source:HGNC Symbol;Acc:HGNC:44]"
CD55,2182.1257850285933,1.5900656212784199,0.4027776622164583,3.666094394194425e-6,3.281366804873172e-5,CD55 molecule (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]
TIMP1,309.71504809676475,1.5885922058395439,0.4245937526763362,6.9796912098252016e-6,5.854154157080703e-5,TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]
STOM,1023.6213578371134,1.5862701933842656,0.43079151796063114,1.1476604743813416e-5,9.180491758836529e-5,stomatin [Source:HGNC Symbol;Acc:HGNC:3383]
PATL1,1958.4462815711381,1.586165511357288,0.33141565064049644,9.233537977252423e-8,1.2231535850780897e-6,"PAT1 homolog 1, processing body mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:26721]"
SPATS2L,260.4464194734072,1.5823546104147022,0.5253195976371091,6.197779921722064e-5,3.9627154859527117e-4,spermatogenesis associated serine rich 2 like [Source:HGNC Symbol;Acc:HGNC:24574]
RNF149,17348.352899133348,1.5822611962183402,0.24099488944486733,2.868745869879552e-12,1.1083877792591294e-10,ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]
C4orf33,216.53020588651617,1.5821162597500804,0.241844818246381,4.269327766138367e-12,1.6066811083542148e-10,chromosome 4 open reading frame 33 [Source:HGNC Symbol;Acc:HGNC:27025]
CXCR1,4093.353931522642,1.5791816652787187,0.3451112157283339,1.916857404392447e-7,2.359693309618387e-6,C-X-C motif chemokine receptor 1 [Source:HGNC Symbol;Acc:HGNC:6026]
ATG3,1874.7806176762201,1.5768616786333094,0.22263479831763822,1.0667955176045558e-13,6.061385708114905e-12,autophagy related 3 [Source:HGNC Symbol;Acc:HGNC:20962]
KLHL2,1978.4909786471085,1.5722938386347824,0.3308578072918098,7.596453024090614e-8,1.0250347730178616e-6,kelch like family member 2 [Source:HGNC Symbol;Acc:HGNC:6353]
NAIP,9573.799349228724,1.572138390721214,0.3204566437333568,4.261148802877695e-8,6.139484880125528e-7,NLR family apoptosis inhibitory protein [Source:HGNC Symbol;Acc:HGNC:7634]
ABHD6,351.4459122596022,1.572009856908072,0.446830873506018,1.3942458874755805e-5,1.0941573515050408e-4,"abhydrolase domain containing 6, acylglycerol lipase [Source:HGNC Symbol;Acc:HGNC:21398]"
PSMB9,3975.526654818457,1.568759895238695,0.2682698100926418,3.088024722954925e-10,7.526353006616261e-9,proteasome 20S subunit beta 9 [Source:HGNC Symbol;Acc:HGNC:9546]
LRPAP1,828.2484452265443,1.5672435739047597,0.28286507776277714,1.968440904101199e-9,3.961145576291145e-8,LDL receptor related protein associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6701]
SLC8A1,225.3020391112133,1.5654101144439012,0.20878189346967393,4.251227845629041e-15,3.3294582404517707e-13,solute carrier family 8 member A1 [Source:HGNC Symbol;Acc:HGNC:11068]
CREM,345.2004283768188,1.5631168618259121,0.19299716006517123,5.582900315564999e-17,6.47113975577139e-15,cAMP responsive element modulator [Source:HGNC Symbol;Acc:HGNC:2352]
BICC1,48.62768864819649,1.5580811637447771,0.31974610300558426,9.070555802170377e-8,1.2043162921300897e-6,BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]
ARG2,1078.4055477618006,1.5559696404590055,0.3361869012154025,1.4563282480557906e-7,1.8428275898705972e-6,arginase 2 [Source:HGNC Symbol;Acc:HGNC:664]
